productId,title,description,mrp,categories,sellerName
KRTE4CAYDB7NJSSA,Rumara Casual Self Design Women's Kurti(Blue),Look stunning and feel amazing in Rumara Cotton Blue Colored Printed 3/4th sleeves Casual Kurta with a Round Neck,2443,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Divya Bhalla
KRTE5FZHDMKMEQAD,Rumara Casual Printed Women's Kurti(Black),"Look stunning and feel amazing in Rumara Cotton Black color. 3/4 sleeves Printed Long Length Kurti. With Mandiarn split Collar Neck Available sizes S,M,L,XL,XXL.",899,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Divya Bhalla
KRTE5FZHHFZTW4HZ,Rumara Casual Printed Women's Kurti(Yellow),"Look stunning and feel amazing in Rumara Women's Wear Cotton Kurti.Nice shade of yellow with Boat neck.Available in S,M,L,XL,XXL.",799,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Divya Bhalla
KRTE8GGFZNPZ33HJ,Aaditi Fashion Casual Self Design Women's Kurti(Green),We make phenomenal cotton printed Anarkali and Straight Kurti with the help of excellent quality fabric and decades of experience of our designers. This product will definitely bring smile top your face just give it a try.,1100,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Vikas Bihani
KRTE4CAYSPWDRBCU,"Rumara Casual Printed, Self Design Women's Kurti(Pink)",Look stunning and feel amazing in Rumara Cotton Pink Colored Printed 3/4th sleeves Casual Kurta with a Fashion neck,1299,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Divya Bhalla
KRTE8GGFSRGTHQWC,Aaditi Fashion Casual Self Design Women's Kurti(Green),We make phenomenal cotton printed Anarkali and Straight Kurti with the help of excellent quality fabric and decades of experience of our designers. This product will definitely bring smile top your face just give it a try.,1100,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Vikas Bihani
KRTE4CAYSD2HGY6G,"Rumara Casual Floral Print, Printed Women's Kurti(Black)",Look stunning and feel amazing in Rumara Cotton Black Colored Printed 3/4th sleeves Casual Kurta with a Mandarin Collar Neck,1349,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Divya Bhalla
KRTE5FZHVNWZPDYS,Rumara Casual Printed Women's Kurti(Yellow),"Look stunning and feel amazing in Rumara Women's Wear Cotton Kurti.Nice shade of yellow with Boat neck.Available in S,M,L,XL,XXL.",799,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Divya Bhalla
KRTDWQ9EETFBSEYH,Cottinfab Casual Printed Women's Kurti(Purple),"Ban neck with v cut,front clouser button,printed fabric on front yoke,3/4 sleeves,slit on side, knee length kurti.",799,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,TRIYANSHI TATWARIA
KRTDWQ9ENPXFN8ZZ,Cottinfab Casual Printed Women's Kurti(Purple),"Ban neck with v cut,front clouser button,printed fabric on front yoke,3/4 sleeves,slit on side, knee length kurti.",799,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,TRIYANSHI TATWARIA
KRTE5YHCRGHDBHW7,Cottinfab Casual Solid Women's Kurti(Multicolor),"Collar Neck With Contrast Fabric Use On Neck, Sleeves And Border Of The Bottom, 3/4 Sleeves, Printed Kurti",1749,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,TRIYANSHI TATWARIA
KRTE3XFGTQRC3D6P,"Vioty Casual Printed Women's Kurti(Beige, Yellow)",VIOTY ETHNIC WEAR. MADE FROM HANDBLOCK PRINTED COTTON MATERIAL.,1250,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,krishnaraja
KRTEYCFHKP74SEAY,Tissu Casual Floral Print Women's Kurti(Pink),It?s an exclusively designed Kurti for fashionable people who are eager for trendy look with great comfort.,999,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Anmol Singh Kalra
KRTEYCFHTW7DVNTJ,Tissu Casual Floral Print Women's Kurti(Pink),It?s an exclusively designed Kurti for fashionable people who are eager for trendy look with great comfort.,999,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Anmol Singh Kalra
KRTEYAZMAQZEQUXH,Aarna Creation Casual Floral Print Women's Kurti(Multicolor),Simple and rich cotton printed fabric with front and back thread embroidery kurti.,2225,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,sudhir aggarwal
KRTEYAZM5AYBWV8C,Aarna Creation Casual Floral Print Women's Kurti(Multicolor),Simple and rich cotton printed fabric with front and back thread embroidery kurti.,2225,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,sudhir aggarwal
KRTDYYZXUMFYMXXP,Bitterlime Casual Self Design Women's Kurti(Black),"Flaunt sartorial elegance wearing this Kurta from Bitterlime. Made from cotton, this kurta is light in weight and perfect for daily wear. When worn with a contrast churidar or salwar, it will?accentuate your ethnic look.",799,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Niloy Dutta
KRTDYYZXBYZYGMGT,Bitterlime Casual Self Design Women's Kurti(Pink),"Flaunt sartorial elegance wearing this Kurta from Bitterlime. Made from cotton, this kurta is light in weight and perfect for daily wear. When worn with a contrast churidar or salwar, it will?accentuate your ethnic look.",799,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Niloy Dutta
KRTDYYZXQCNJMHGT,Bitterlime Casual Printed Women's Kurti(Yellow),"Flaunt sartorial elegance wearing this Kurta from Bitterlime. Made from cotton, this kurta is light in weight and perfect for daily wear. When worn with a contrast churidar or salwar, it will?accentuate your ethnic look.",749,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Niloy Dutta
KRTDYYZXWZZRBHGD,Bitterlime Casual Self Design Women's Kurti(Light Blue),"Flaunt sartorial elegance wearing this Kurta from Bitterlime. Made from cotton, this kurta is light in weight and perfect for daily wear. When worn with a contrast churidar or salwar, it will?accentuate your ethnic look.",799,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Niloy Dutta
KRTE43F6YWVTMQDP,Indian Virasat Casual Solid Women's Kurti(Red),IndinVirasat Multi color front Pintuck style Beautiful Cotton cambric kurti with printed back. Designed for causal and formal use with long length.,1399,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Indian Virasat
KRTE58P82FQMHMWJ,Ethnic Bazaar Casual Printed Women's Kurti(Multicolor),"Set hearts on fire with this stylish number by Mittal Clothing. This timeless kurti comes in a youthful hue that appeals to women of all ages and features print all over, full sleeves and mandarin for added aesthetics. Match it with fit trousers and stilettos for an ethnic diva look.",1299,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Mukesh Halari
KRTEF8APSFS6QWKW,Raaha Casual Printed Women's Kurti(Green),Green With Black Print Kurti Brings a trendy look to you fashion daily wear,1204,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Prince Chandran
KRTEYV2SK23CEXGQ,Vandanaraj Casual Solid Women's Kurti(Purple),Vandanaraj -Purple pure chiffon with mustard lining tunic,4142,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,vandana
KRTDXYFMDSRUXS2V,Sohniye Casual Printed Women's Kurti(Light Blue),"Move over traditional Kurtis and go for the revamped versions by Sohniye. Sohniye have redefined the Kurti style by teaming them up with patialas, churidars, jeans and tights. So, be a part of the ?hot and happening crowd and try these trendy wear available in varieties of style and design. Beautifully stitched patterns and delicate design detail set these kurti/kurta aside. Use of bright colours, complementing designs and the ability to retain a quality of elegance in the attire is what makes this perfect traditional wear to work or for functions. Pair them with well fitted leggings and ethnic sandals for a look that will impress.",999,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Subhash Sharma
KRTDYYZXUJTYY9FT,Bitterlime Casual Printed Women's Kurti(Red),"Flaunt sartorial elegance wearing this Kurta from Bitterlime. Made from cotton, this kurta is light in weight and perfect for daily wear. When worn with a contrast churidar or salwar, it will?accentuate your ethnic look.",699,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Niloy Dutta
KRTDXYFMXBJFUKF7,Sohniye Casual Self Design Women's Kurti(Pink),"Move over traditional Kurtis and go for the revamped versions by Sohniye. Sohniye have redefined the Kurti style by teaming them up with patialas, churidars, jeans and tights. So, be a part of the ?hot and happening crowd and try these trendy wear available in varieties of style and design. Beautifully stitched patterns and delicate design detail set these kurti/kurta aside. Use of bright colours, complementing designs and the ability to retain a quality of elegance in the attire is what makes this perfect traditional wear to work or for functions. Pair them with well fitted leggings and ethnic sandals for a look that will impress.",999,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Subhash Sharma
KRTDXYFMRBDXMHAF,Sohniye Casual Self Design Women's Kurti(Pink),"Move over traditional Kurtis and go for the revamped versions by Sohniye. Sohniye have redefined the Kurti style by teaming them up with patialas, churidars, jeans and tights. So, be a part of the ?hot and happening crowd and try these trendy wear available in varieties of style and design. Beautifully stitched patterns and delicate design detail set these kurti/kurta aside. Use of bright colours, complementing designs and the ability to retain a quality of elegance in the attire is what makes this perfect traditional wear to work or for functions. Pair them with well fitted leggings and ethnic sandals for a look that will impress.",999,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Subhash Sharma
KRTE3GN9J7WEDKTH,Riya Casual Printed Women's Kurti(Pink),"Onion Pink Cotton Kurti With Elegent Block Printed Yoke For Women From Riya. The 3/4Th Stylish Sleeves Kurti Is Made Of Cotton,",699,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Pradeep Singh Bora
KRTE58P7XBRSJBZD,Ethnic Bazaar Casual Printed Women's Kurti(Multicolor),"Exude an air of class and sophistication with ethnic classics that are high on style. This chic kurti from Mittal Clothing comes in a versatile hue and features a preppy print, three-quarter sleeves and notched round neck for added ease. Style it with skinny jeans and strappy heels for a stylish day at the office.",1099,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Mukesh Halari
KRTE58P7UMRYTQQP,Ethnic Bazaar Casual Printed Women's Kurti(Multicolor),"Exude an air of class and sophistication with ethnic classics that are high on style. This chic kurti from Mittal Clothing comes in a versatile hue and features a preppy print, three-quarter sleeves and notched round neck for added ease. Style it with skinny jeans and strappy heels for a stylish day at the office.",1099,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Mukesh Halari
KRTE6EYHHUZY3UKJ,"VV Passion Festive Printed Women's Kurti(Black, Gold)","Keep your looks lively wearing this black and golden in color kurti that is offered by V V Passion. Crafted from a rich quality material, this three fourth sleeves kurti is light in weight and soft against skin too. Comes up displaying a printed pattern, this kurti will be a great addition to the wardrobe of style loving ladies out there. This kurti is a unique select from this line and will look great with leggings, a pair of dangling earrings and dainty flats.",1100,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Gunjan Khanna
KRTE6EYKCJBXFTZW,"VV Passion Festive Printed Women's Kurti(Black, Gold)","Keep your looks lively wearing this black and golden in color kurti that is offered by V V Passion. Crafted from a rich quality material, this three fourth sleeves kurti is light in weight and soft against skin too. Comes up displaying a printed pattern, this kurti will be a great addition to the wardrobe of style loving ladies out there. This kurti is a unique select from this line and will look great with leggings, a pair of dangling earrings and dainty flats.",1100,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Gunjan Khanna
KRTE6EYKYTXXVWDW,"VV Passion Festive Printed Women's Kurti(Black, Gold)","Keep your looks lively wearing this black and golden in color kurti that is offered by V V Passion. Crafted from a rich quality material, this three fourth sleeves kurti is light in weight and soft against skin too. Comes up displaying a printed pattern, this kurti will be a great addition to the wardrobe of style loving ladies out there. This kurti is a unique select from this line and will look great with leggings, a pair of dangling earrings and dainty flats.",1100,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Gunjan Khanna
KRTE58P7HSH2G8YX,Ethnic Bazaar Casual Printed Women's Kurti(Multicolor),"Exude an air of class and sophistication with ethnic classics that are high on style. This chic kurti from Mittal Clothing comes in a versatile hue and features a preppy print, three-quarter sleeves and notched round neck for added ease. Style it with skinny jeans and strappy heels for a stylish day at the office.",1099,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Mukesh Halari
KRTEYAZM68B8WY7U,"Aarna Creation Casual Floral Print Women's Kurti(White, Purple)","Pure cotton designer kurti with stylish neck. Three hand made buttons in front side, casual n office wear.",1770,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,sudhir aggarwal
KRTE43F68PZFHHJW,Indian Virasat Casual Solid Women's Kurti(Red),IndinVirasat Plain Dying beautiful Red color kurti with b/w checks sleevs and Full border.,1399,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Indian Virasat
KRTE58P7QDZCAJ7M,Ethnic Bazaar Casual Embroidered Women's Kurti(White),"A simple, yet classy, intricately designed trendy kurti by Mittal Clothing. It features V neck, full sleeves with contrast hems, printed on the chest and lace detailing along hemline and neck. Match it with skinny jeans and kitten heels for a striking look.",1299,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Mukesh Halari
KRTE58P7USBXQWFF,Ethnic Bazaar Casual Embroidered Women's Kurti(White),"A simple, yet classy, intricately designed trendy kurti by Mittal Clothing. It features V neck, full sleeves with contrast hems, printed on the chest and lace detailing along hemline and neck. Match it with skinny jeans and kitten heels for a striking look.",1299,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Mukesh Halari
KRTE58P8Y7HKFRZM,Ethnic Bazaar Casual Embroidered Women's Kurti(White),"A simple, yet classy, intricately designed trendy kurti by Mittal Clothing. It features V neck, full sleeves with contrast hems, printed on the chest and lace detailing along hemline and neck. Match it with skinny jeans and kitten heels for a striking look.",1299,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Mukesh Halari
KRTEF8APCWCTP8GS,"Raaha Casual Solid, Printed Women's Kurti(Beige)",The Soild Beige Colour kurti with brown sleeve print & bottom prints will be fine costume for your daily office wear,1204,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Prince Chandran
KRTEF8APYWC8PSHV,"Raaha Casual Solid, Printed Women's Kurti(Beige)",The Soild Beige Colour kurti with brown sleeve print & bottom prints will be fine costume for your daily office wear,1204,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Prince Chandran
KRTEFGDUHEGDN6JN,"Pranjal Casual Printed Women's Kurti(Purple, White)",This is a beautiful pure hand bandhej Purple colour kurta for you. This is a true ethnic wear. The embroidery border pattern in neck line gives a beautiful look. This kurta can be wear in party or any functions.,649,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Nipun Ashara
KRTE58P7DAGXRXBG,Ethnic Bazaar Casual Printed Women's Kurti(Multicolor),"Go back to basics with this uber stylish kurti by that takes fashion to new heights. This stylish piece from Mittal Clothing features round neck, short sleeves and print all-over for added appeal. Style this with your favorite pair of denims and oxfords for that effortlessly style on the go.",1099,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Mukesh Halari
KRTE58P76WXQQQZ6,Ethnic Bazaar Casual Printed Women's Kurti(Multicolor),"Go back to basics with this uber stylish kurti by that takes fashion to new heights. This stylish piece from Mittal Clothing features round neck, short sleeves and print all-over for added appeal. Style this with your favorite pair of denims and oxfords for that effortlessly style on the go.",1099,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,Mukesh Halari
KRTEYAZMHCM7GAC9,Aarna Creation Casual Floral Print Women's Kurti(Multicolor),Simple and rich cotton printed fabric with front and back thread embroidery kurti.,2225,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,sudhir aggarwal
KRTEYAZMZZZBAYVE,Aarna Creation Casual Floral Print Women's Kurti(Multicolor),Simple and rich cotton printed fabric with front and back thread embroidery kurti.,2225,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,sudhir aggarwal
KRTEYAZMCRZEFJSK,Aarna Creation Casual Floral Print Women's Kurti(Multicolor),Simple and rich cotton printed fabric with front and back thread embroidery kurti.,2225,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,sudhir aggarwal
KRTE6GEG6MWTHWNF,"Sati Casual Embroidered Women's Kurti(Red, White)","Rich Red And Off-White Coloured Georgette And Net Kurti With Resham Embroidery, Moti Work, Sequins Work, Floral Work, Leaf Work. U Shaped Neck And Short Sleave. COLOUR: Kurti: Red And Off-White.FABRIC: Kurti: Georgette And Net.",2950,Apparels>Women>Ethnic Wear>Kurtas & Kurtis>Kurtis,DEEPAK AGARWAL
